,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,triangular_index,csi,cvi,Modified_csi,sd1,sd2,ratio_sd2_sd1,sampen
10,1062.7564102564104,106.67389799206042,106.61277805424848,15.0,60.0,19.0,76.0,106.79679562400528,1051.6666666666665,413.33333333333326,0.10049038010341288,0.1003747396511335,57.00544468670346,70.58823529411765,47.4934036939314,5.620711026760703,6.5,1.6865361312252447,5.203432923798062,875.4068414810724,76.94114513584272,129.76402124944423,1.6865361312252447,0.4700036292457356
11,848.1770833333334,51.69416433548459,71.59598915499693,13.0,41.935483870967744,23.0,74.19354838709677,71.673543055953,850.0,180.0,0.08450304124496762,0.06094737213640184,70.99815328786877,78.94736842105263,63.829787234042556,4.311970650293188,10.666666666666666,1.008969166409754,4.630985707892918,209.56063023240313,51.46285967497264,51.92443862731929,1.008969166409754,2.0794415416798357
12,1078.0555555555557,29.682973317913238,18.394952870701037,0.0,0.0,8.0,34.78260869565217,18.41549442134555,1080.0,113.33333333333337,0.01708213860263952,0.027533806736533793,55.69639516763297,58.63192182410423,52.785923753665685,1.5083818774977802,6.0,2.9937585947240932,3.9280092787001593,476.79292862235286,13.299528952400209,39.81557910703004,2.9937585947240932,inf
13,885.7017543859648,28.389270641029775,19.0075145648835,0.0,0.0,8.0,21.62162162162162,19.101436199010394,890.0,106.66666666666674,0.02156644277198361,0.03205285582923041,67.81262611073599,73.46938775510205,64.98194945848375,2.2063099456466837,5.428571428571429,2.7716377587385006,3.915576343390737,418.6902768708899,13.62573523376484,37.7656022644762,2.7716377587385006,1.3862943611198906
14,911.7777777777777,32.207818157195916,31.762013039499095,1.0,3.4482758620689653,10.0,34.48275862068966,32.199093297721944,911.6666666666667,153.33333333333337,0.03531462828168383,0.035324197345206344,65.88411184856861,70.58823529411765,59.80066445182724,2.266432904109131,7.5,1.7237297429575265,4.158615168406112,271.65102456500705,22.856672477371276,39.39872617428356,1.7237297429575265,inf
15,916.4880952380953,70.75771459010872,76.40454385039973,7.0,25.925925925925927,7.0,25.925925925925927,76.6062563927942,918.3333333333333,413.33333333333337,0.08358674465148681,0.07720527408675888,65.83790348585879,80.35714285714286,51.724137931034484,4.971808108357416,3.111111111111111,1.51773980199915,4.866916101116055,507.28735359555594,55.055333470879496,83.55967092108982,1.51773980199915,0.39768296766610944
16,721.2037037037038,57.8758123802879,65.08194343889808,10.0,58.8235294117647,13.0,76.47058823529412,65.50707191279605,713.3333333333334,226.66666666666663,0.09083019343409901,0.08024891176108732,83.69770127668602,97.82608695652173,71.42857142857143,6.4831765756891375,6.0,1.4061202159079085,4.704362404099232,375.15857736668266,47.43621017690717,66.70101409580563,1.4061202159079085,inf
17,602.4074074074074,32.855583054066635,35.27058269540062,7.0,15.909090909090908,9.0,20.454545454545453,35.299941339694286,603.3333333333334,216.66666666666663,0.05859811965396531,0.05454046987149088,99.9131380328919,125.0,86.1244019138756,5.848673072715166,4.090909090909091,1.5466420568373016,4.197289292558228,241.39561095927172,25.228402267068457,39.0193079730576,1.5466420568373016,1.252762968495368
18,1020.8641975308642,35.59437428651285,42.99939604792744,4.0,15.384615384615385,13.0,50.0,43.36783636255361,1003.3333333333334,146.66666666666663,0.04248149407868959,0.03486690430774629,58.84117601123415,63.38028169014085,54.87804878048781,1.9729466195917136,1.588235294117647,1.2788705906850284,4.293874637994915,202.85103104227036,31.0073054529572,39.654331040174476,1.2788705906850284,0.6257058997644128
19,822.051282051282,45.144592013154664,40.04915960647846,3.0,25.0,7.0,58.333333333333336,40.057828568578586,813.3333333333334,130.0,0.0487291114839228,0.05491700213702533,73.18939179768535,78.60262008733623,67.16417910447761,3.8174117364852664,6.5,1.9128607262301531,4.427748712964708,432.91175879860543,29.5782646105842,56.57910072362973,1.9128607262301531,inf
20,760.5882352941178,56.286428313401274,58.17962608103886,12.0,36.36363636363637,19.0,57.57575757575758,58.23440384554299,761.6666666666667,266.66666666666674,0.07656495478532334,0.07400381139426307,79.33621268984804,98.9010989010989,68.70229007633587,6.223718099466374,4.857142857142857,1.6218690457600689,4.656011585131399,439.5714427851505,41.77706334683569,67.75692586499035,1.6218690457600689,1.2039728043259361
21,719.4594594594596,34.56532117737028,40.072807538005776,10.0,27.77777777777778,24.0,66.66666666666667,40.100183183596876,713.3333333333334,130.0,0.05573654311769662,0.04804345918717882,83.58445674244209,92.3076923076923,76.92307692307692,3.9836396872341706,4.625,1.3760055978553354,4.259644185249909,217.64685384341894,28.73769961546527,39.54323554036533,1.3760055978553354,2.5649493574615367
22,916.5,62.78399080908851,59.05826095766035,4.0,13.793103448275861,8.0,27.586206896551722,59.058708371270356,911.6666666666667,346.66666666666663,0.06443939811377017,0.0685040816247556,65.73493386311856,73.77049180327869,51.724137931034484,4.02119661518856,4.285714285714286,1.8343177575386311,4.72436583289469,571.9983447102493,42.49967803091281,77.95791410177782,1.8343177575386311,0.6286086594223742
23,776.6013071895422,33.33660114701045,20.567612079837232,0.0,0.0,13.0,26.0,20.585863542192676,780.0,150.0,0.02650763442143983,0.04292627483161589,77.40282138888571,86.95652173913044,71.42857142857143,3.371986931887927,7.285714285714286,3.04929359242609,4.022430897670579,546.4045543507613,14.691151485598024,44.797634090395086,3.04929359242609,inf
24,814.7058823529412,62.17774915194262,22.278166494963365,2.0,6.0606060606060606,8.0,24.242424242424242,23.49869256338642,826.6666666666666,253.33333333333337,0.028843160547116903,0.07631925888686097,74.0663542074944,84.50704225352112,62.28373702422145,5.618266875258267,6.8,5.404990654111779,4.345007786499613,1869.3745002045775,15.997290385040198,86.4652050222545,5.404990654111779,1.0498221244986778
25,,,,7.0,26.923076923076923,7.0,26.923076923076923,,,,,,,,,,1.9285714285714286,,,,,,,inf
26,1220.2564102564102,15.745844656023515,22.743399530901776,0.0,0.0,11.0,44.0,22.744962812309325,1221.6666666666665,56.66666666666674,0.018639494635008694,0.012903718041288445,49.1778906833767,50.42016806722689,48.1283422459893,0.6241610817017464,4.333333333333333,0.9168261601339281,3.5968165118979805,55.187249671419806,16.413634801816688,15.048449769190203,0.9168261601339281,inf
27,991.4285714285716,34.812000336535135,47.555068392310055,9.0,33.333333333333336,20.0,74.07407407407408,47.557632353405985,988.3333333333333,146.66666666666663,0.04796879344003485,0.03511296863915647,60.591448073319675,65.69343065693431,56.60377358490566,2.1113488887726266,7.0,1.0315595500279338,4.28736832843269,145.8564436963881,34.26707387580868,35.348527308103165,1.0315595500279338,inf
28,658.8888888888888,53.91509627959136,33.95984208480246,5.0,19.23076923076923,10.0,38.46153846153846,33.962020013815476,653.3333333333334,193.33333333333326,0.05154438113395267,0.08182729620848606,91.64651661042078,104.65116279069767,78.26086956521739,7.3087441350501425,9.0,2.948608489769175,4.45167176209869,851.65078000486,24.488790388683036,72.20785524424858,2.948608489769175,1.0986122886681098
29,502.22222222222223,66.07581306268901,63.35427323351858,10.0,58.8235294117647,11.0,64.70588235294117,63.48794337705678,513.3333333333333,246.66666666666669,0.12641404654723695,0.13156688441685865,121.44186832666651,156.52173913043478,95.23809523809524,15.619748418540626,6.0,1.7592889493297716,4.7783079270452875,571.6888548385446,46.17696494469151,81.23862414078403,1.7592889493297716,1.0986122886681098
30,672.0246913580247,240.83445922504163,197.1249517628071,33.0,75.0,42.0,95.45454545454545,197.53538943329474,715.0,873.3333333333333,0.2939406720817297,0.3583714442669723,103.40065371673245,195.65217391304347,50.847457627118644,42.21168006480995,15.0,2.198829626469153,5.844748987931723,2726.853862257111,140.99987014382594,310.0346918005479,2.198829626469153,2.890371757896165
31,809.7058823529412,58.75313672869293,42.093831179945774,5.0,15.151515151515152,6.0,18.181818181818183,42.73479409407077,813.3333333333334,390.0,0.05277816924077029,0.07256108422722701,74.58575092265883,109.0909090909091,63.829787234042556,6.8912358530496585,4.25,2.5605682080494025,4.573227207471371,792.7169185818408,30.226331280749285,77.3965829234558,2.5605682080494025,0.7640989165322298
32,771.7647058823529,17.119805493829762,9.558139185602919,0.0,0.0,1.0,3.0303030303030303,9.622504486493764,770.0,63.33333333333337,0.01246818416695076,0.022182674801456248,77.78098113055205,81.08108108108108,74.68879668049792,1.697105641758495,4.25,3.3828430208213844,3.4064824944344414,314.1694955950884,6.863416167003243,23.21785947953958,3.3828430208213844,1.5040773967762742
33,710.0520833333334,199.9986135175707,142.17390025735847,60.0,75.9493670886076,69.0,87.34177215189874,142.45237975180564,697.5,985.0,0.20062243755847342,0.2816675258224424,92.66598484307822,197.8021978021978,46.57179818887452,31.53705644715638,20.0,2.6105993885624237,5.631002462721266,2758.109977229656,101.17451333687532,264.1261226553475,2.6105993885624237,1.1786549963416462
34,649.7560975609757,2.284031998029318,3.4550687402713525,0.0,0.0,0.0,0.0,3.4560735588879927,650.0,6.6666666666667425,0.005319032128919207,0.003515214411381457,92.3434552444215,92.78350515463919,91.83673469387755,0.32053106151426797,1.2424242424242424,0.8392481529457124,1.9148891499919032,6.970760573294203,2.4742261157370016,2.076489697602323,0.8392481529457124,1.0277862360994972
35,1100.8333333333333,16.48451183489467,23.68933568251259,1.0,4.3478260869565215,4.0,17.391304347826086,23.733626443394368,1103.3333333333333,76.66666666666652,0.021559690940252264,0.01497457547454474,54.51605170590434,56.78233438485804,52.94117647058824,0.8111913675008392,2.6666666666666665,0.9234086766435583,3.636894857231973,58.41687962270633,17.12736140110027,15.815554125785962,0.9234086766435583,inf
36,758.7837837837837,72.0346374252622,74.38274806617824,9.0,25.0,16.0,44.44444444444444,74.42474863831615,730.0,276.66666666666663,0.09808426356608005,0.09493433961655215,79.67460208389393,85.71428571428571,61.43344709897611,6.44402738633701,4.111111111111111,1.6270328294095242,4.869665198005033,564.8421181917864,53.34263311776526,86.7902152897518,1.6270328294095242,0.5140989491109599
37,958.0357142857143,100.0771858202114,83.84456809383443,16.0,59.25925925925926,21.0,77.77777777777777,83.94957334136684,953.3333333333334,383.33333333333337,0.08762676807300174,0.10446080905744339,63.3113739306594,79.29515418502203,52.63157894736842,6.714280411515387,9.333333333333334,2.118417786810494,5.092441881209143,1084.5219891535323,60.416441529527795,127.98726435194789,2.118417786810494,inf
38,649.7154471544715,81.18118268640056,45.82309608413161,11.0,13.580246913580247,36.0,44.44444444444444,45.827253618466465,620.0,340.0,0.0705343451801461,0.12494882650850617,93.67827843099622,111.11111111111111,68.18181818181819,10.77528681147407,10.25,3.3763258723931657,4.759098234384699,1486.673678301975,32.60370443998467,110.08073083658016,3.3763258723931657,0.937492939524758
39,822.0833333333333,18.074913802299953,15.471918923531135,0.0,0.0,6.0,19.35483870967742,15.47341343393535,818.3333333333333,76.66666666666663,0.01882219576353008,0.021986717245575212,73.01882519963225,75.0,68.44106463878327,1.5497301872567173,4.571428571428571,2.0695499738545333,3.612294705850052,190.52906215129536,11.12114242517823,23.015760015260145,2.0695499738545333,1.4469189829363254
40,1029.5333333333333,123.8580674065198,118.59720429692317,16.0,32.6530612244898,22.0,44.89795918367347,118.5991552971108,998.3333333333334,549.9999999999999,0.11519700378531775,0.12030505802614758,58.987698646847456,66.42066420664206,41.284403669724774,6.007330950192617,10.0,1.8093391018646772,5.317713701500216,1109.5242637333786,84.7299353390217,153.3051851073577,1.8093391018646772,0.5862840350175841
41,746.3963963963963,13.202561909504816,12.388044592833003,0.0,0.0,2.0,5.555555555555555,12.422599874998822,750.0,60.0,0.01664343495624465,0.017688405213699875,80.41105226241596,84.50704225352112,77.92207792207792,1.4226011843322328,3.7,1.8485377876276927,3.3681582962199106,121.42878437668227,8.883927186638546,16.42227510703433,1.8485377876276927,inf
42,1008.9937106918239,23.283691751186357,28.135330303878597,1.0,1.9230769230769231,25.0,48.07692307692308,28.151756029089317,1010.0,116.66666666666663,0.02790082408916787,0.023076151520530018,59.496098340138865,62.28373702422145,55.55555555555556,1.3530189125616088,7.571428571428571,1.298747522440578,3.9235519227347893,135.53861999310405,20.08878191195816,26.09025573700476,1.298747522440578,0.9490805546971459
43,898.735632183908,69.24000009802256,86.84831826516576,17.0,60.714285714285715,25.0,89.28571428571429,87.02079663861419,883.3333333333334,266.66666666666663,0.0968258000711016,0.07704156552663977,67.1348387941863,77.25321888412017,57.50798722044729,4.965889296961398,7.25,1.2048409855270334,4.87733681317351,363.1307324022012,62.537936752148724,75.34826934928616,1.2048409855270334,2.0794415416798357
44,950.9821428571429,21.929125473022044,25.825756464616816,2.0,3.6363636363636362,26.0,47.27272727272727,25.825756464616816,951.6666666666667,90.0,0.02715693103029841,0.023059450314322306,63.12542731492506,65.93406593406593,60.0,1.4340389269550056,4.666666666666667,1.3533557683426483,3.8665769976937385,135.02259995526413,18.42988046155375,24.942185032509236,1.3533557683426483,1.749199854809259
45,775.3535353535353,22.26637028775112,22.063670491456218,0.0,0.0,11.0,34.375,22.079402165819623,773.3333333333334,93.33333333333326,0.028476560896510458,0.028717700084514863,77.44542053667853,81.81818181818181,72.58064516129032,2.1713837209346365,5.5,1.7165449621293427,3.8388889809038975,186.82167682360378,15.85100880974894,27.20896931704237,1.7165449621293427,inf
46,689.6341463414634,146.2439515345288,127.89492214748446,24.0,60.0,26.0,65.0,127.90024324535986,656.6666666666666,830.0,0.18546100700476584,0.21206019497491357,90.05456794085279,133.33333333333334,46.875,15.396387744112824,5.857142857142857,2.024682285553348,5.434148858200864,1501.7918868104875,91.58745606392891,185.43549987153244,2.024682285553348,0.3209077200801014
47,1130.7407407407406,302.27276946574904,208.4328928776198,8.0,100.0,8.0,100.0,232.08894367844795,1240.0,913.3333333333335,0.20525389712800834,0.267322789897649,60.306326605980445,141.73228346456693,44.88778054862843,29.69675582327911,9.0,2.5220914255138642,6.000775272056538,4008.9337053222634,157.56045702855656,397.38187767176817,2.5220914255138642,1.0986122886681098
48,649.4308943089429,44.48253364476888,39.74213758720082,7.0,17.5,7.0,17.5,39.74222495588848,636.6666666666666,226.66666666666674,0.06119546406577722,0.06849463743498464,92.74722557354812,97.2972972972973,71.14624505928853,5.319809509134109,2.9285714285714284,1.9712589813807333,4.407331501444697,442.3655297792103,28.45993585231613,56.1019041583977,1.9712589813807333,0.8253189536684283
49,686.6269841269842,142.7078385657829,65.38701465965423,19.0,22.89156626506024,55.0,66.26506024096386,65.38732299178587,755.0,479.99999999999994,0.09522976012211776,0.207838960403267,92.08681980572989,163.63636363636363,70.86614173228347,23.14365465610079,10.5,4.2218298422981055,5.164837971317464,3316.4241865176805,46.51667154237079,196.38547208196002,4.2218298422981055,0.6255737557272202
50,771.4761904761906,47.159116399382356,47.518081707876874,4.0,11.764705882352942,13.0,38.23529411764706,47.518486254801005,766.6666666666666,303.33333333333326,0.061594235624394846,0.061128414566201425,78.03249338517101,90.45226130653266,62.06896551724138,4.350908098189602,4.375,1.6804516257405413,4.495198779291658,385.24624329974245,34.105654697034176,57.31290288257661,1.6804516257405413,1.8971199848858813
51,1079.423076923077,26.76208888912453,31.75783367926726,3.0,12.0,7.0,28.0,31.780497164141433,1078.3333333333335,136.66666666666674,0.02944211388803411,0.024792956034820516,55.616773282751645,57.69230769230769,50.991501416430594,1.2980358267721266,3.7142857142857144,1.3141163658365904,4.043154317756136,158.31712509331942,22.919242279505394,30.11855137207196,1.3141163658365904,1.3862943611198906
52,935.7142857142859,133.2209623480326,107.31321256309117,4.0,14.814814814814815,8.0,29.62962962962963,107.31669221506756,966.6666666666666,626.6666666666667,0.11468959473365997,0.14237354754751572,66.47452894858262,148.7603305785124,58.25242718446602,17.37448736173002,7.0,2.2217554197895475,5.327483043934413,1526.8131592185716,77.32739972979302,171.80256944790042,2.2217554197895475,0.3468709438421116
53,839.6354166666666,75.51938958575485,70.66361193405454,11.0,35.483870967741936,24.0,77.41935483870968,70.70687636709316,836.6666666666667,360.0,0.0842114029060349,0.08994307301324317,71.98652988461683,82.1917808219178,55.04587155963303,6.015473575522862,8.0,1.8496614611818052,4.882814338780875,695.0972033710744,50.79267132152143,93.9492466538925,1.8496614611818052,1.791759469228055
54,1230.1449275362318,20.51060974202036,18.987212360994594,0.0,0.0,7.0,31.818181818181817,18.989630344113085,1230.0,66.66666666666674,0.015436904968706444,0.016673327900558494,48.78775215723636,50.27932960893855,47.61904761904762,0.7980085687629123,5.75,1.858883406299993,3.749467939205682,189.93814644612718,13.741935411025217,25.544655706001052,1.858883406299993,1.6094379124341003
55,1460.3703703703704,29.481109247603555,50.09871071266334,3.0,17.647058823529413,7.0,41.1764705882353,50.11750897523095,1461.6666666666665,150.0,0.034318355118722686,0.020187419469573826,41.10120329282891,43.16546762589928,38.96103896103896,0.8027365431927505,3.6,0.5510569507997235,4.070268509419337,44.35361086230268,36.51539651991385,20.122063063506562,0.5510569507997235,inf
56,608.3703703703704,15.725264723281574,16.199371933998385,0.0,0.0,8.0,18.181818181818183,16.20574782681325,610.0,70.0,0.026637963674903065,0.02584817652067469,98.68940221500367,105.26315789473684,93.75,2.5553189891757624,4.5,1.6381771735762187,3.546431431728472,124.38185260078015,11.587114257629302,18.981746084467876,1.6381771735762187,inf
57,689.3333333333334,24.333860198019384,10.61619661895673,0.0,0.0,2.0,5.128205128205129,10.71516751221438,683.3333333333334,93.33333333333326,0.015544246874585657,0.03530057088687531,87.14425352708308,91.83673469387755,80.35714285714286,2.9752105164061464,5.714285714285714,4.413258126445863,3.6110682336834357,592.479203977968,7.604916688219383,33.56246037522795,4.413258126445863,1.8718021769015913
58,995.6666666666666,38.072827973307405,23.496682061699147,2.0,6.896551724137931,6.0,20.689655172413794,23.496963201517907,976.6666666666667,103.33333333333337,0.023599226516422406,0.038238528262444664,60.3450394155452,63.38028169014085,57.142857142857146,2.2322992779339716,3.75,3.0232404420047803,4.14081572286698,618.1827671292073,16.908750888090815,51.11921950866039,3.0232404420047803,0.9808292530117262
59,833.1372549019607,25.131856673264593,20.075360519547267,1.0,3.0303030303030303,6.0,18.181818181818183,20.100756305184245,835.0,90.0,0.024126584409611594,0.030165325731619074,72.08114634181592,76.59574468085106,68.70229007633587,2.16140873257068,6.8,2.253621227575522,3.874661579736201,292.8546855867655,14.415520769546935,32.4871236128068,2.253621227575522,0.916290731874155
60,807.96875,145.7521183225812,112.2400131739562,26.0,83.87096774193549,29.0,93.54838709677419,112.4849651442918,791.6666666666667,663.3333333333333,0.13921945018825518,0.18039326189605873,76.45644492888917,105.26315789473684,48.64864864864865,12.657553523937562,10.666666666666666,2.3510859788008953,5.388894355584328,1783.8155481826977,80.67759264256564,189.67995686534636,2.3510859788008953,0.8109302162163288
61,1044.4871794871794,58.38525162091544,71.3506521032258,14.0,56.0,22.0,88.0,71.59143337951363,1041.6666666666665,230.0000000000001,0.06854218489753361,0.055898485656455194,57.61548077146657,64.05693950177937,51.42857142857142,3.1258737221651063,8.666666666666666,1.253488828868511,4.725735115150588,323.6296170799945,51.49289774831594,64.54577209358254,1.253488828868511,inf
62,814.0196078431372,42.76456108379972,29.449944909592674,3.0,9.090909090909092,10.0,30.303030303030305,29.661388703126836,820.0,193.33333333333326,0.03643817472863949,0.05253505034984429,73.91032086781011,82.94930875576037,65.45454545454545,3.9126095407010606,6.8,2.6793476242789738,4.2826519855323495,607.2528868567342,21.147131683781105,56.66051703725352,2.6793476242789738,2.3978952727983707
63,748.7719298245614,107.05916259655136,81.34805895585386,14.0,37.83783783783784,15.0,40.54054054054054,81.35304738187942,771.6666666666667,533.3333333333333,0.10864863403859247,0.14297966888480382,82.28794605007357,141.73228346456693,62.717770034843205,15.777484018853004,4.222222222222222,2.3960051503996387,5.11517134697165,1339.1132103832701,58.31520524840124,139.7235321217814,2.3960051503996387,0.44967120061266
64,1042.1604938271603,47.90433079342835,37.20092558478274,7.0,13.20754716981132,30.0,56.60377358490566,37.239662361925205,1035.0,249.9999999999999,0.03573313571422072,0.04596636609924418,57.69216826616917,66.42066420664206,52.02312138728324,2.630604799694751,7.714285714285714,2.3468553533295853,4.42295632709395,585.069755118308,26.556755226980886,62.32486317150354,2.3468553533295853,2.1972245773362196
65,716.7083333333334,45.06798836756058,31.732833971212653,3.0,7.6923076923076925,4.0,10.256410256410257,31.91646861200294,713.3333333333334,226.66666666666674,0.04453201829475441,0.06288190923908225,84.02360041220736,92.78350515463919,68.70229007633587,4.979058186684787,8.0,2.619419522026202,4.335593776235887,623.8849050614324,22.73182828973316,59.544194793474524,2.619419522026202,0.9315582040049435
66,819.4949494949495,8.941212792193589,13.878424877605298,0.0,0.0,3.0,9.375,13.881942707464745,816.6666666666666,33.33333333333337,0.01693963180129434,0.010910638067634232,73.22422346010612,74.3801652892562,71.42857142857143,0.7815970433096237,3.0,0.7799766064586546,3.09364020665191,24.26288664457477,9.970554767192823,7.776799471825219,0.7799766064586546,0.916290731874155
67,891.2903225806451,30.30312805458329,9.338622839755866,0.0,0.0,2.0,6.666666666666667,9.775252199076787,886.6666666666666,100.0,0.01096752870689035,0.03399916647455961,67.39344663642036,71.42857142857143,63.829787234042556,2.2528819350600644,5.166666666666667,6.301920931801655,3.6578518654208882,1066.9286015712805,6.716290407114241,42.325531100651894,6.301920931801655,1.8718021769015913
68,924.6666666666669,43.940049719460475,45.345956602059886,8.0,27.586206896551722,18.0,62.06896551724138,45.36358017319916,931.6666666666667,176.66666666666663,0.04905938735385633,0.04751988073481665,65.03453030816198,73.17073170731707,60.20066889632107,3.135804526478997,6.0,1.6205869491971878,4.441079426804449,342.8058457061293,32.63198956997595,52.882976423441775,1.6205869491971878,1.6094379124341003
69,1094.404761904762,36.277698777229894,39.31823666424108,2.0,15.384615384615385,8.0,61.53846153846154,39.34832395783329,1098.3333333333335,123.33333333333326,0.03595408694069396,0.03314833783625923,54.880442379479256,57.877813504823145,51.724137931034484,1.7578885952128487,7.0,1.4640098904098826,4.292584168850179,248.089338132022,28.937438658688425,42.364696399449144,1.4640098904098826,inf
70,794.0952380952381,64.12348031954687,48.65521424396075,12.0,35.294117647058826,25.0,73.52941176470588,48.69875385932355,786.6666666666666,246.66666666666663,0.061326087253885504,0.08075036499823005,76.0547660500404,91.83673469387755,66.66666666666667,6.276288468603815,8.75,2.3965115891422886,4.669893276126928,802.2614762303796,34.92182084319429,83.69054836466584,2.3965115891422886,inf
71,782.4,75.85176821103603,62.738280347708375,10.0,41.666666666666664,17.0,70.83333333333333,62.83429118043862,796.6666666666666,329.9999999999999,0.08030967686661378,0.09694755650694789,77.44059530281045,100.55865921787708,64.74820143884892,7.999017940713909,8.333333333333334,2.145526953831823,4.848172588626048,834.4249023940829,45.316808404758135,97.22843389404107,2.145526953831823,1.252762968495368
72,626.7063492063493,44.38145822348678,31.419529908537385,4.0,9.75609756097561,8.0,19.51219512195122,31.440139707448004,640.0,243.33333333333331,0.05016725895192108,0.07081699152990988,96.3421198709236,140.625,89.55223880597015,8.707384949857959,5.25,2.605082935402258,4.324034772321062,610.590042064796,22.492960356134898,58.59602719044653,2.605082935402258,0.9760099665757773
73,703.536036036036,108.73667887147677,62.61070442537741,9.0,25.0,11.0,30.555555555555557,63.20009132279697,680.0,536.6666666666667,0.0898320598883435,0.154557369206184,87.2449781345867,132.35294117647058,60.60606060606061,13.31541746216566,9.25,3.275595605704314,5.02391190324706,1927.0428480638252,44.900463107874366,147.07575965024193,3.275595605704314,0.5245244681241525
74,766.9444444444446,154.63238477849822,123.35878022078361,20.0,51.282051282051285,25.0,64.1025641025641,123.46890728759726,723.3333333333334,796.6666666666665,0.16098807179838828,0.2016213637097405,81.38212908188436,131.38686131386862,47.87234042553192,16.631940858096012,4.444444444444445,2.2636396560182677,5.451518423800255,1811.215609186773,88.36811148205885,200.03356147823163,2.2636396560182677,0.916290731874155
75,1075.2083333333333,123.98799273718066,120.93067478245388,21.0,91.30434782608695,23.0,100.0,121.23259873140175,1071.6666666666667,486.66666666666663,0.11275265915728123,0.11531531973231296,56.52360745761988,70.86614173228347,45.0,6.449642571156764,8.0,1.7383875981522128,5.327614709614816,1056.883888301562,87.43273341375219,151.99197943901538,1.7383875981522128,1.0986122886681098
