,Ramp,Qamp,Pamp,Samp,Tamp,qrs,pr,qt,qs,pr_std,qt_std,qs_std,st,R_amp_std,Q_amp_std,P_amp_std,S_amp_std,T_amp_std,Q_time_std,P_time_std,S_time_std,T_time_std,qrs_corr_coeff_med,qrs_corr_coeff_std,arhythm_index,r_amp_kurtosis,r_amp_skew,p_eng,t_eng,af_evid,min_r_amp,max_r_amp,min_q_amp,max_q_amp,min_s_amp,max_s_amp,min_p_amp,max_p_amp,min_t_amp,max_t_amp,qr_slope_med,rs_slope_med,st_slope_med,max_pr,min_pr,min_qt,max_qt,min_qs,max_qs,max_qr,min_qr
10,1.0,-0.28809100104659446,0.018308304289280472,-0.23144017147565912,0.06839819098065267,114.0,57.0,107.0,23.0,8.115384615384615,2.4738274970593848,1.4498520634592895,0.017684347277647373,0.042439056995511135,0.017102171889182862,0.010603565510848324,0.019608735629427724,0.011851456956724439,0.5231334811052094,8.115384615384615,1.3323467750529825,2.484270040300791,0.9945911966891156,0.006759607762837247,0.2916666666666667,-0.2840696135757552,0.8190476321751327,0.004039339884093403,0.050273126380604015,8.0,0.956484160056935,1.1120615010417123,-0.3408395652110427,-0.25757918863607776,-0.2562711581844238,-0.18580727593638605,0.011700274613017954,0.05420813076252151,0.046489534348943644,0.09072000250752452,0.1431212223385105,-0.08796001224826136,0.0035695043149560927,73.0,38.0,101.0,111.0,22.0,28.0,10.0,8.0
11,-0.36009084814978,-0.3329267259914802,1.1017209055406525,-0.36009084814978,0.08283680677366075,103.0,8.0,81.0,1.0,18.30422472701706,16.892215330604515,9.395776298151098,0.0013672111161604009,0.0873839960329678,0.05900958185251133,0.490839905497381,0.08147345603772234,0.035756781718110794,9.102029376765943,18.30422472701706,1.0424656799518874,12.739141034061687,0.9492761620576099,0.0544300579221781,0.0,-0.8372041258397767,-0.056429807281989604,6.303574694434497,0.08138403084533463,8.0,-0.5191243718434294,-0.17550388239442852,-0.5008942920766992,-0.23761953133681185,-0.5191243718434294,-0.23374464785760826,0.03454075460776168,1.298550553415692,0.05869080130239345,0.23100253467974893,-0.027164122158299775,,0.005536595686543009,75.0,7.0,64.0,138.0,1.0,25.0,25.0,1.0
12,1.0,-0.14113101326114283,0.03656919339671773,-0.5971589589974731,0.11288124732681587,89.0,42.0,120.0,17.0,2.4703036250631216,1.5979987484350542,0.34409301068170506,0.005965668357318655,0.020727114506541907,0.006119428291556505,0.0070767836955929865,0.041600348435212875,0.011495028761266093,0.4898979485566356,2.4703036250631216,0.48000000000000004,1.4729562111617576,0.9924080147433634,0.011768182228718239,0.0,1.1032208809167692,-0.20156104479973683,0.015009850869340348,0.16092906407140897,-6.0,0.9442499228472876,1.0487596493570088,-0.16383082666169604,-0.1348407943298848,-0.6638928384726464,-0.5149878089247812,0.007154585918832025,0.04430852695702643,0.0863644207372571,0.14652912873292773,0.10373918302374024,-0.2661931598329122,0.006893594236158145,51.0,41.0,114.0,121.0,16.0,18.0,11.0,10.0
13,1.0,-0.20258453170338564,0.03502809342013426,-0.18630449977461347,0.08215374138223423,100.0,48.0,80.0,21.0,6.957451822729016,3.380863950510679,2.710798684998883,0.06593005975153837,0.050389222018774264,0.028172683211836295,0.02170495375521457,0.02512447724259995,0.01819500674388551,0.8857280869283211,6.957451822729016,2.6926841339344727,3.2427927615071663,0.9908437166987047,0.008402888068487109,0.0,-0.2730253642055658,-0.41004930697968084,0.01289453864575039,0.08486396871307926,-11.0,0.8722498084311484,1.0891351130772688,-0.2734880516903022,-0.1445454563138286,-0.2520040460976808,-0.12067247060282632,0.01894948107439397,0.09031929730040973,0.04814407442857809,0.13206946359970367,0.1503230664629232,-0.09125419229035489,0.004550139680624537,75.0,39.0,68.0,86.0,15.0,22.0,12.0,7.0
14,1.0,-0.9296114004791944,0.07090093175200524,-0.07041055401959875,0.12965092270031786,101.0,25.0,82.0,20.0,5.498383600861459,2.78268455512538,6.057135369866591,0.04058404878213146,0.07912381599524067,0.06908453176675197,0.12974816309966006,0.03956794014181791,0.031788965354795924,0.4898979485566356,5.498383600861459,6.164053500380699,2.6876259660401653,0.9823977001666553,0.02879152211263009,0.0,-0.8415760883332744,0.03976556146445294,0.06888480048107197,0.16636082700262697,-3.0,0.867204344663169,1.1557367535089447,-1.0564919920666545,-0.7985489246299231,-0.2621851310329264,-0.050277213639150456,0.05854348301885821,0.7992786055761939,0.061096171817788564,0.19481925359366367,0.2756587714970278,-0.08233927338612299,0.0032267980116115584,39.0,17.0,79.0,92.0,15.0,37.0,8.0,7.0
15,0.9949308650453885,-0.08642827437882997,0.007810466020389165,-0.8433140659331739,0.11572334946652232,110.0,40.0,42.0,25.0,9.482855910168507,15.62603842703188,3.3361920680309907,0.02317574820255894,0.08458879739327212,0.021740523231644913,0.33579638690465763,0.04308484213722493,0.46505523460781834,3.1255768698323148,9.482855910168507,0.4550830602384319,15.118124629321334,0.9939961828298566,0.03750575601952059,0.14814814814814814,6.704391826460528,-2.6810724606356837,0.0012188109277951182,0.23540630579882227,-13.0,0.6587424958663458,1.0535142842804872,-0.19815158962069387,-0.08137138552280808,-0.8894423730474615,-0.745869232140335,0.0014116967148940043,1.7546188298741054,0.08921614064537305,2.4944211359969843,0.06360936114260109,-0.2297806163723203,0.05641396561174684,75.0,37.0,36.0,121.0,18.0,36.0,26.0,10.0
16,1.0,-0.5822254457945462,0.08160827538614579,-0.15235483319835255,0.2516742390109301,95.0,26.0,93.0,16.0,11.561430130683084,2.3759338644825663,2.9297326385411577,0.17357333551566737,0.20608039379085488,0.13226721831169516,0.03182030507904811,0.0729146636023624,0.07182797215777707,0.4714045207910317,11.561430130683084,2.650995620097811,2.2804861946415325,0.96665143282143,0.02568469144492788,0.0,-0.45433420569858507,0.7918357878478061,0.07685536076213592,0.7513758443961589,11.0,0.8543840438056104,1.5643574210398503,-0.8802307334288143,-0.41232444818343295,-0.3527906521701949,-0.0642004872369938,0.06965929130134205,0.2020939944132431,0.14747184284467002,0.446108219544097,0.17580282731050512,-0.1646221190283361,0.005247130807912762,57.0,19.0,89.0,97.0,14.0,23.0,10.0,8.0
17,0.9999999999999999,-0.166903106161845,0.06280537888493475,-0.5928848121167971,0.0869216170738735,115.0,38.0,74.0,21.0,14.521286740335421,13.657483644659152,4.361978851866688,0.06496220415771024,0.07584244032857322,0.0391931412565909,0.02937065772035456,0.06098899083745585,0.032219801247635856,4.211542090120851,14.521286740335423,1.208398639823495,14.164817169824165,0.9818823046251962,0.011314821549411573,0.9302325581395349,-0.4506653944531731,0.3752125531096171,0.029932662353724156,0.09467940739387312,-16.0,0.857224047415404,1.1866224712033504,-0.29243703835792584,-0.11142921445284322,-0.7664946108204499,-0.44673537547950454,0.033725755721796646,0.15063972759487973,0.06174022613074137,0.19867306639325796,0.09724192551348708,-0.1769872013463108,0.012826536399823974,75.0,31.0,40.0,84.0,19.0,39.0,29.0,10.0
18,-0.41600192824138243,-0.37391731711222814,1.0,-0.41600192824138243,0.07994288601959117,69.0,8.0,75.0,1.0,0.41573970964154905,4.233901974057256,0.0,0.11232336392235275,0.02681548951952834,0.027895948619295608,0.0577427717847539,0.02681548951952834,0.011757908495680966,0.0,0.41573970964154905,0.0,4.233901974057256,0.9938145784283213,0.008153446950666676,0.12,-0.7637802553324908,0.048645131828586555,5.960191066952216,0.08303484954906121,-3.0,-0.4645197025381096,-0.36668693837403865,-0.41558409919708,-0.31291480960340234,-0.4645197025381096,-0.36668693837403865,0.8924310459119118,1.0937228179259435,0.05463891320467779,0.11314598608368806,-0.04208461112915429,,0.006701956949472616,8.0,7.0,62.0,79.0,1.0,1.0,1.0,1.0
19,1.0,-0.2773644242687491,0.03786386534289563,-0.2782509242213232,0.08686948993870149,81.0,36.0,74.0,17.0,14.24967559061854,5.499865517452147,0.5329387100211929,0.06968261175698556,0.09125449417567562,0.03517282901996204,0.032940495724506365,0.045375928616599004,0.03402756354858748,0.36080121229410994,14.24967559061854,0.3922322702763681,5.526696906672634,0.9852852687795761,0.009513679071885571,0.0,1.7164519856537845,-1.4384647563604058,0.008358624650387265,0.10706075365575499,2.0,0.7064491217535273,1.0551242691172067,-0.30947094455625407,-0.19689629690578533,-0.38695560804691803,-0.23317172180016585,0.02095178833006547,0.13419203420529285,0.052085999896973,0.18054795454789208,0.14192938047430545,-0.1597813655276654,0.006405621301053065,71.0,19.0,68.0,86.0,17.0,19.0,10.0,9.0
20,-0.5602106717727632,-0.5176829222041348,1.0097806279295414,-0.5602106717727632,0.07262660774897613,107.0,8.0,82.0,1.0,0.7252251768198796,27.830384058014882,0.9557692240748189,0.03516286551468269,0.08811321934781122,0.08379045355123305,0.08187787170079841,0.07978666491690159,0.043017771940589915,0.0,0.7252251768198796,0.955769224074819,27.830384058014882,0.963225756302782,0.038101365576393015,0.09375,1.0149324217855753,-0.17698919632471244,5.963903440028195,0.06152276012011435,9.0,-0.8045511892760954,-0.34651104899581525,-0.7754993397668989,-0.35575491629265293,-0.8045511892760954,-0.39039047116479336,0.8545442523769214,1.2497921376242174,0.06174470260598931,0.30121061854210096,-0.04252774956862837,,0.007812805920021473,9.0,7.0,13.0,120.0,1.0,5.0,1.0,1.0
21,1.0,-0.2690251459927257,0.053966718300733726,-0.35388716153629396,0.16859542686198997,108.0,32.0,81.0,19.0,7.083865761510453,6.217508678797938,1.411111079157472,0.08883554927111573,0.09256363434204758,0.04999289767183874,0.034292805962642135,0.054442829541017555,0.05390901628677451,0.8312733242826863,7.083865761510453,1.171240469190295,6.288068867335235,0.9776846278232841,0.017018124690760337,0.0,0.2628809383958841,0.3357197495380022,0.022319271413371485,0.33887003442031677,2.0,0.8276007876873075,1.2602477165770043,-0.3913668256756073,-0.16379031766306262,-0.5097322754783712,-0.28406856529292224,0.011030658232515582,0.15074009391889373,0.09022447916599963,0.3268086595629143,0.11536592236297506,-0.16923589519203674,0.008427138522552967,66.0,25.0,54.0,90.0,17.0,25.0,13.0,10.0
22,1.0016029040505896,-0.28451806201899094,0.059606594297902035,-0.20394688884199516,0.07015350892819752,101.0,43.0,93.0,24.0,2.233673757338158,3.202629716138292,2.14126547534621,0.03608283117092847,0.036999555040723636,0.02216577777387779,0.01389705976258195,0.022330422562746925,0.012584818123812697,0.6376980003071354,2.233673757338158,2.350399060407169,3.148334402900229,0.991624542175804,0.00866956143896612,0.07142857142857142,-0.8470054642923022,0.21474394042357672,0.03673506621939473,0.06699352686206814,-5.0,0.9417718175094146,1.080391951724988,-0.33718207353763235,-0.2520162709286699,-0.2538981852572116,-0.16378909658888316,0.027519530938482327,0.08941198142500477,0.05286092260738123,0.09995173184241728,0.12861209660695805,-0.08611069949232748,0.003972469532901343,48.0,38.0,87.0,102.0,21.0,29.0,10.0,8.0
23,0.9999999999999999,-0.2704333999968979,0.08342876854962852,-0.17703868705828443,0.17404813700837696,111.0,36.0,79.0,23.0,3.8742722164427983,1.8288451427644214,2.6026272570334106,0.07173031434416963,0.08795669191406501,0.04235130728447911,0.020310887991777115,0.023781154742309896,0.018793444939321106,0.7368170792564622,3.8742722164427983,2.681847813040049,1.6596499238762625,0.9900673864312826,0.00936529846874824,0.0,1.0212058706628744,-1.0700579801524068,0.060599396372512083,0.38629490841977726,-10.0,0.7139941335340764,1.1164905508454976,-0.33567817037534914,-0.16806717740048643,-0.22273429145426693,-0.1237804811471733,0.014671091528549769,0.1283784242342757,0.13664327832303083,0.21394304463484776,0.15880417499961222,-0.07846924580388562,0.0062694075726189525,63.0,33.0,73.0,86.0,14.0,28.0,12.0,7.0
24,1.0,-0.2787873804571661,0.04446822590001299,-0.3557775885177239,0.086108936625847,113.0,39.0,82.0,15.0,5.918795449886246,3.256130757736615,0.4772125984249582,0.03278931775310675,0.07287534347309764,0.026329675647017953,0.013506745270214799,0.027036166336538978,0.016203371452748853,0.4088102291888498,5.918795449886246,0.4942274675848512,3.0562525292419314,0.991765847078471,0.010071955753417619,0.0,3.0206601055544064,-1.166623220173866,0.017465368004058096,0.09906769848171232,-7.0,0.744049280324495,1.1417707602791556,-0.34476915575666844,-0.21049243976801826,-0.41846236286641014,-0.2983818942709166,0.020683464421588176,0.07553201922423329,0.050569215578406136,0.1456315078955995,0.1420874867174629,-0.22596293141962065,0.006595321270799565,71.0,35.0,74.0,88.0,14.0,16.0,9.0,8.0
25,1.004588084223817,-0.17394806722164097,0.04142573050841243,-0.3361861606160005,0.07308069645209528,103.0,42.0,119.0,18.0,2.661453237111885,9.301657558378148,2.4608038433722332,0.008116858026940699,0.03913742559994592,0.025338064052277454,0.08760358818694235,0.09176534611214038,0.02638419710117624,2.271502195073168,2.661453237111885,0.6614378277661477,9.016959329815986,0.9782919015701346,0.021055748827498402,0.18518518518518517,-0.7383914979965036,-0.2830725330415781,0.018367552160083973,0.07225468638955611,4.0,0.9150111601950921,1.068529619334268,-0.2622333796494909,-0.1521403017886102,-0.5880474529290235,-0.22933357363926946,0.028285053311486574,0.48219187903706234,0.06590628330461666,0.17736966318036587,0.10713965013140526,-0.19153917783425964,0.004052147099684116,49.0,40.0,89.0,128.0,17.0,25.0,18.0,10.0
26,1.0,-0.23942269194933996,0.0726950385819794,-0.3055912019012481,0.13346343796245846,105.0,32.0,108.0,16.0,2.085807209685577,2.0554444947519057,1.4079234782863943,0.028174491791774045,0.07822624301187336,0.02936665193945523,0.022458397703585143,0.04630995291798915,0.017694050932791684,1.4660860425035322,2.085807209685577,0.6760921473556518,2.2899962533237224,0.9868015716927484,0.014062822762036164,0.0,-1.1320538452866775,0.011200927603149323,0.05478156766129946,0.21421833199622586,-5.0,0.8724872636778992,1.146554904448,-0.30483235246954155,-0.1816115548245559,-0.3847164140196487,-0.20547500907831456,0.04990938187056684,0.16392848962721562,0.10776133704640779,0.17927823756079295,0.13771363243881554,-0.18651302884303544,0.004772333041996811,36.0,28.0,103.0,111.0,15.0,20.0,13.0,8.0
27,1.0,-0.23473320403900258,0.056424684595603326,-0.38466433048952514,0.13312734350512445,97.0,45.0,93.0,19.0,2.2339198296296625,1.2872701627394643,0.49135182079339257,0.037896518066154745,0.021070383155547028,0.012106841403658964,0.008994857009444258,0.024963637185941037,0.012625770394554271,0.44752022124424334,2.2339198296296625,0.49690399499995325,1.0886621079036347,0.9946624733187797,0.008178787752505334,0.0,-0.16677075287644572,-0.3869200406919638,0.03317073489041953,0.2109240739402937,5.0,0.9500570848114885,1.037960170865688,-0.25878960726292755,-0.21568524563271962,-0.43741877306622223,-0.3412406751490126,0.0398101016151213,0.0772419345154072,0.11201446723215253,0.16227419875783328,0.12347332040390027,-0.1538515922766139,0.00699718478371148,50.0,40.0,89.0,95.0,18.0,19.0,11.0,9.0
28,1.0,-0.23392226252570364,0.016011561788072923,-0.44401440849752905,0.04915435712528639,110.0,42.0,74.0,17.0,14.517689678783862,13.801262698427484,0.5665738408713937,0.012474763615013151,0.07121422791183851,0.0396580349438378,0.03656075954288079,0.04491581638304229,0.027000982790363198,0.5493406483494501,14.517689678783862,0.5,13.612613798895119,0.9815194510555606,0.01493857985408145,0.56,1.8945618786329614,-1.1677135837683061,0.0012330836890174118,0.03680626642549904,-4.0,0.7615497095026019,1.1007897859423978,-0.30482574419756364,-0.13100212193666672,-0.5320598322906853,-0.3414974820033516,0.01033885782824226,0.16976068920654733,0.04047878812349286,0.14720097545688027,0.12339222625257036,-0.20628777264250414,0.008652083607417814,75.0,27.0,34.0,123.0,17.0,19.0,11.0,9.0
29,1.0,-0.11018426119866512,0.012131899869538621,-0.8684909991222322,0.11846308231411658,115.0,75.0,79.0,22.0,13.231502724931195,17.208069242620553,4.575396819442366,0.03758831732506525,0.12883787656214796,0.02300026818701696,0.055792858133636374,0.13284815859678584,0.1787016518661915,4.448863623809186,13.231502724931195,0.8483650059915269,16.818180968007937,0.9853414474500239,0.03458721189247805,1.0,-0.08885487369140899,-0.5952548205727541,0.0002808696835014213,0.16890886176860898,9.0,0.6800908867366848,1.169245495544741,-0.16858611058107922,-0.07916308176608661,-1.0052093598554275,-0.5055480603825102,0.0050595526866401,0.15349450339881401,0.09618154701761124,0.6800908867366848,0.07929887579990466,-0.233561374890279,0.017314983884848225,75.0,36.0,74.0,136.0,18.0,37.0,30.0,11.0
30,1.0539154978860252,-0.23191124966728788,0.08052065061101915,-0.48108800565483945,0.09637801557273712,128.0,47.0,91.0,19.0,9.222195448421646,22.434695352412422,8.301003955345802,0.03143551221782161,0.16562334357718883,0.13503184906944607,0.43302248780132896,0.09662282665465563,0.3687602009592957,5.078932521264243,9.222195448421644,5.3374983736661585,23.107863019615927,0.9045712375890645,0.07804533164462854,0.3953488372093023,2.254263729192255,1.2883473703590989,0.042709687200870525,0.10217184067869002,29.0,0.8243482273110836,1.5367210210952886,-0.617708183755315,-0.1330319251711091,-0.701924224535405,-0.3581428690275152,0.05175913524416954,1.424653835260858,0.06404709098821604,1.3585146821171457,0.11689334068666483,-0.19187543794260808,0.008020361405938564,66.0,32.0,41.0,136.0,17.0,47.0,30.0,10.0
31,1.0,-0.2009305474814023,0.05670878830375105,-0.3906570885339944,0.17264231150237147,99.0,47.0,87.0,16.0,12.756532023812891,15.571925008965607,4.991084797554737,0.11660290838587457,0.08698339409777156,0.08756952864426491,0.11027008910797706,0.09017742156196513,0.06550170373157789,4.430050152381695,12.756532023812891,2.073489138734061,14.476351000580603,0.9542239918405233,0.05122859668510131,0.0,0.31464863532802667,0.1669942376370589,0.027107163517039873,0.3551231754584064,-14.0,0.7942633018399724,1.1928896444217452,-0.4709376073762626,-0.06556626948314793,-0.6507655648380714,-0.2401005375148634,-0.03651709689585493,0.5608208337665799,0.05629477967226602,0.3928518339466865,0.1334367274979336,-0.1986652983619992,0.007933794366709377,75.0,23.0,37.0,102.0,15.0,36.0,27.0,8.0
32,1.0,-0.2594019913097597,0.05511111652241664,-0.23448651629583273,0.0844903019872163,127.0,53.0,81.0,17.0,3.242371937108189,3.354617743888632,0.6120191778436709,0.032896029049049404,0.03328481162534962,0.026498729733914497,0.017049079022991187,0.030134527124546662,0.0101046506558087,0.5,3.2423719371081896,0.49215295678475035,3.3436403508523087,0.9925017730566619,0.00946544319338737,0.0,-0.18385267844433573,0.007734427607176633,0.03050297434416305,0.09856926932958213,-24.0,0.9295047411678403,1.082390951221871,-0.3102262417374928,-0.20984866879239014,-0.3208933273226539,-0.19528547441554742,0.01776532543764639,0.1264469135027396,0.0670631921767111,0.10548171123257813,0.12594019913097595,-0.17635521661369039,0.004984012785672641,70.0,50.0,74.0,86.0,16.0,18.0,10.0,9.0
33,1.056800793078397,-0.23418627385803073,0.09855929239484673,-0.34489062330094095,0.20299538715821663,115.0,36.0,90.0,25.0,15.085031833056874,24.00939439191259,9.696241231378993,0.09622196459273494,0.2635896373038557,0.19124051880273357,0.26039274162693704,0.1847174778522181,0.31203531068849233,6.282731517331388,15.085031833056872,6.783783889974511,22.29654894091362,0.8456885406022191,0.12570733624446204,0.5121951219512195,0.479320671376934,0.4388147190418312,0.06210860356560651,0.38823876725500295,56.0,0.5926446432933883,1.835109477367534,-0.98168956199448,-0.02333249772718091,-1.1948362442209033,-0.11525128338742124,0.027191026689683016,1.542640365400207,0.14010506058454827,1.9077521971622065,0.07172150371869042,-0.20024163091133398,0.008429015545525501,75.0,27.0,48.0,142.0,17.0,63.0,30.0,10.0
